fr,gloss,category
"Chantez plus fort, mes amis !",CHANTER FORT AMIS,ordres_imperatif
Dansons ensemble ce soir.,DANSE SOIR ENSEMBLE,ordres_imperatif
Décorez le sapin avec des guirlandes.,SAPIN DÉCORER GUIRLANDE,ordres_imperatif
Offrez des cadeaux à vos proches.,CADEAU OFFRIR PROCHE,ordres_imperatif
Lancez les confettis à minuit.,CONFETTI LANCER MINUIT,ordres_imperatif
Souris et profite de la fête.,SOURIRE PROFITER FÊTE,ordres_imperatif
Présentez vos vœux avec élégance.,VŒU PRÉSENTER ÉLÉGANCE,ordres_imperatif
Éteignez les lumières pour le spectacle.,LUMIÈRE ÉTEINDRE SPECTACLE,ordres_imperatif
Célébrez ce moment avec joie.,MOMENT CÉLÉBRER JOIE,ordres_imperatif
Invitez vos voisins à la soirée.,VOISIN INVITER SOIRÉE,ordres_imperatif
Préparez un discours pour l'occasion.,DISCOURS PRÉPARER OCCASION,ordres_imperatif
Ouvrez les cadeaux en famille.,CADEAU OUVRIR FAMILLE,ordres_imperatif
Trinquez avec du champagne.,TRINQUER CHAMPAGNE,ordres_imperatif
Écoutez la musique attentivement.,MUSIQUE ÉCOUTER ATTENTIF,ordres_imperatif
Portez des toasts aux absents.,TOAST PORTER ABSENT,ordres_imperatif
Préparez un gâteau d'anniversaire.,GÂTEAU PRÉPARER ANNIVERSAIRE,ordres_imperatif
Allumez les lanternes pour la nuit.,LANTERNE ALLUMER NUIT,ordres_imperatif
Chantez des chansons traditionnelles.,CHANSON CHANTER TRADITIONNEL,ordres_imperatif
Dansez jusqu'à l'aube.,DANSE AUBE,ordres_imperatif
Décorez la salle avec des ballons.,SALLE DÉCORER BALLON,ordres_imperatif
Offrez des fleurs à vos invités.,FLEUR OFFRIR INVITÉ,ordres_imperatif
Lancez des pétards pour l'occasion.,PÉTARD LANCER OCCASION,ordres_imperatif
Souris et amuse-toi bien.,SOURIRE AMUSER BIEN,ordres_imperatif
Présentez vos vœux avec sincérité.,VŒU PRÉSENTER SINCÉRITÉ,ordres_imperatif
Éteignez les lumières pour le feu d'artifice.,LUMIÈRE ÉTEINDRE FEU-ARTIFICE,ordres_imperatif
Célébrez ce jour spécial.,JOUR CÉLÉBRER SPÉCIAL,ordres_imperatif
Invitez vos amis à la fête.,AMI INVITER FÊTE,ordres_imperatif
Préparez un discours pour le mariage.,DISCOURS PRÉPARER MARIAGE,ordres_imperatif
Ouvrez les cadeaux avec enthousiasme.,CADEAU OUVRIR ENTHOUSIASME,ordres_imperatif
Trinquez avec du vin.,TRINQUER VIN,ordres_imperatif
Écoutez la musique avec attention.,MUSIQUE ÉCOUTER ATTENTION,ordres_imperatif
Portez des toasts aux nouveaux mariés.,TOAST PORTER NOUVEAU-MARIÉ,ordres_imperatif
Préparez un gâteau de mariage.,GÂTEAU PRÉPARER MARIAGE,ordres_imperatif
Allumez les bougies pour l'anniversaire.,BOUGIE ALLUMER ANNIVERSAIRE,ordres_imperatif
Chantez des chansons joyeuses.,CHANSON CHANTER JOYEUX,ordres_imperatif
Dansez toute la nuit.,DANSE NUIT,ordres_imperatif
Décorez la salle avec des guirlandes.,SALLE DÉCORER GUIRLANDE,ordres_imperatif
Lancez des confettis pour la fête.,CONFETTI LANCER FÊTE,ordres_imperatif
Souris et amuse-toi.,SOURIRE AMUSER,ordres_imperatif
Répare cette étagère avant ce soir.,ETAGERE REPARER AVANT SOIR,ordres_imperatif
Utilise la perceuse pour fixer ces planches.,PERCEUSE UTILISER PLANCHE FIXER,ordres_imperatif
"Peins le mur en bleu, s'il te plaît.",MUR PEINDRE BLEU S'IL-TE-PLAÎT,ordres_imperatif
Ne laisse pas traîner tes outils.,OUTIL TRAINER PAS,ordres_imperatif
Viens m'aider à monter ce meuble.,AIDER VENIR MEUBLE MONTER,ordres_imperatif
Range tes clous et tes vis dans la boîte.,CLOU VIS RANGER BOITE,ordres_imperatif
"Ne touche pas à cette scie, c'est dangereux.",SCIE TOUCHER DANGEREUX PAS,ordres_imperatif
Utilise un niveau à bulle pour vérifier l horizontalité.,NIVEAU BULLE UTILISER HORIZONTALITE VERIFIER,ordres_imperatif
"Ne t'inquiète pas, je vais tout réparer.",INQUIETER PAS JE TOUT REPARER,ordres_imperatif
"Passe-moi le marteau, je vais clouer cette planche.",MARTEAU PASSER PLANCHE CLOUER,ordres_imperatif
Ne laisse pas de traces de peinture sur le sol.,PEINTURE TRACE SOL LAISSER PAS,ordres_imperatif
Utilise des gants pour protéger tes mains.,GANT UTILISER MAIN PROTEGER,ordres_imperatif
"Ne t'énerve pas, on va trouver une solution.",ENERVER PAS SOLUTION TROUVER,ordres_imperatif
Viens voir ce que j'ai fabriqué.,FABRIQUER VENIR VOIR,ordres_imperatif
Ne laisse pas les enfants jouer avec les outils.,ENFANT JOUER OUTIL LAISSER PAS,ordres_imperatif
Utilise un mètre ruban pour mesurer la longueur.,METRE RUBAN UTILISER LONGUEUR MESURER,ordres_imperatif
"Ne t'inquiète pas, tout va bien se passer.",INQUIETER PAS TOUT BIEN PASSER,ordres_imperatif
"Passe-moi la ponceuse, je vais lisser cette surface.",PONCEUSE PASSER SURFACE LISSER,ordres_imperatif
Ne laisse pas de déchets par terre.,DECHET TERRE LAISSER PAS,ordres_imperatif
Utilise un tournevis pour serrer les vis.,TOURNEVIS UTILISER VIS SERRER,ordres_imperatif
"Ne t'inquiète pas, je vais tout nettoyer.",INQUIETER PAS TOUT NETTOYER,ordres_imperatif
Viens m'aider à porter ce sac de ciment.,AIDER VENIR SAC CIMENT PORTER,ordres_imperatif
Ne laisse pas les outils traîner par terre.,OUTIL TERRE TRAINER LAISSER PAS,ordres_imperatif
Utilise un chalumeau pour souder les métaux.,CHALUMEAU UTILISER METAL SOUDER,ordres_imperatif
"Ne t'inquiète pas, on va réussir.",INQUIETER PAS REUSSIR,ordres_imperatif
"Passe-moi la clé à molette, je vais serrer ce boulon.",CLE MOLETTE PASSER BOULON SERRER,ordres_imperatif
Ne laisse pas les enfants toucher aux outils.,ENFANT OUTIL TOUCHER LAISSER PAS,ordres_imperatif
Utilise un marteau pour enfoncer les clous.,MARTEAU UTILISER CLOU ENFONCER,ordres_imperatif
"Ne t'inquiète pas, tout va bien.",INQUIETER PAS TOUT BIEN,ordres_imperatif
Viens m'aider à porter ce sac de sable.,AIDER VENIR SAC SABLE PORTER,ordres_imperatif
Ne laisse pas les outils traîner sur la table.,OUTIL TABLE TRAINER LAISSER PAS,ordres_imperatif
Utilise un niveau à bulle pour vérifier la verticalité.,NIVEAU BULLE UTILISER VERTICALITE VERIFIER,ordres_imperatif
"Passe-moi la perceuse, je vais percer des trous.",PERCEUSE PASSER TROU PERCER,ordres_imperatif
Utilise un mètre ruban pour mesurer la largeur.,METRE RUBAN UTILISER LARGEUR MESURER,ordres_imperatif
Viens m'aider à porter ce sac de gravier.,AIDER VENIR SAC GRAVIER PORTER,ordres_imperatif
Ne laisse pas les outils traîner sur le sol.,OUTIL SOL TRAINER LAISSER PAS,ordres_imperatif
Utilise un chalumeau pour couper les métaux.,CHALUMEAU UTILISER METAL COUPER,ordres_imperatif
"Passe-moi la clé à molette, je vais desserrer ce boulon.",CLE MOLETTE PASSER BOULON DESSERRER,ordres_imperatif
Viens m'aider à porter ce sac de plâtre.,AIDER VENIR SAC PLATRE PORTER,ordres_imperatif
Envoie-moi ce dossier immédiatement !,DOSSIER IX-1 ENVOYER IMMÉDIATEMENT,ordres_imperatif
Ne touche pas à mon ordinateur !,ORDINATEUR POSS-1 TOUCHER PAS,ordres_imperatif
"Ouvre la fenêtre, il fait trop chaud ici.",FENÊTRE OUVRIR CHAUD TROP,ordres_imperatif
"Prépare le café, s'il te plaît.",CAFÉ PRÉPARER S'IL-TE-PLAÎT,ordres_imperatif
Range ton bureau avant de partir.,BUREAU RANGER PARTIR AVANT,ordres_imperatif
Imprime ces documents pour moi.,DOCUMENT IMPRIMER POSS-1,ordres_imperatif
Éteins la lumière en sortant.,LUMIÈRE ÉTEINDRE SORTIR,ordres_imperatif
Ne sois pas en retard demain.,RETARE PAS ÊTRE DEMAIN,ordres_imperatif
"Apporte-moi un stylo, je t'en prie.",STYLO APPORTER IX-1 S'IL-TE-PLAÎT,ordres_imperatif
"Fais une pause, tu as l'air fatigué.",PAUSE FAIRE FATIGUÉ AVOIR,ordres_imperatif
Ne oublie pas de sauvegarder ton travail.,TRAVAIL SAUVEGARDER OUBLIER PAS,ordres_imperatif
Viens m'aider à porter ces cartons.,AIDER VENIR CARTON PORTER,ordres_imperatif
"Ne cris pas si fort, les autres travaillent.",FORT CRIER PAS TRAVAILER,ordres_imperatif
Fais attention à ne pas renverser ton café.,ATTENTION FAIRE RENVERSER CAFFÉ PAS,ordres_imperatif
Range ces dossiers par ordre alphabétique.,DOSSIER RANGER ALPHABÉTIQUE ORDRE,ordres_imperatif
Ne utilise pas mon téléphone sans permission.,TÉLÉPHONE UTILISER POSS-1 PERMISSION SANS PAS,ordres_imperatif
Viens discuter avec nous un moment.,DISCUTER VENIR IX-1-PL MOMENT,ordres_imperatif
Ne oublie pas de prendre tes médicaments.,MÉDICAMENT PRENDRE OUBLIER PAS,ordres_imperatif
Fais un effort pour arriver à l'heure.,EFFORT FAIRE HEURE ARRIVER,ordres_imperatif
Ne touche pas à mes affaires personnelles.,AFFAIRE PERSONNEL POSS-1 TOUCHER PAS,ordres_imperatif
Viens m'aider à organiser ce meeting.,AIDER VENIR MEETING ORGANISER,ordres_imperatif
"Ne sois pas si stressé, tout ira bien.",STRESSÉ ÊTRE PAS BIEN IR,ordres_imperatif
Fais attention à ne pas te blesser.,ATTENTION FAIRE BLESSER PAS,ordres_imperatif
Range ces papiers par date.,PAPIER RANGER DATE,ordres_imperatif
Ne utilise pas mon ordinateur sans demander.,ORDINATEUR UTILISER POSS-1 DEMANDER SANS PAS,ordres_imperatif
Viens prendre un café avec nous.,CAFÉ PRENDRE IX-1-PL AVEC,ordres_imperatif
Ne oublie pas de fermer la porte en partant.,PORTE FERMER OUBLIER PAS PARTIR,ordres_imperatif
Fais un effort pour être plus ponctuel.,EFFORT FAIRE PONCTUEL PLUS ÊTRE,ordres_imperatif
Ne touche pas à mes affaires de bureau.,AFFAIRE BUREAU POSS-1 TOUCHER PAS,ordres_imperatif
Viens m'aider à préparer cette présentation.,AIDER VENIR PRÉSENTATION PRÉPARER,ordres_imperatif
"Ne sois pas si nerveux, tout va bien se passer.",NERVEUX ÊTRE PAS BIEN ALLER PASSER,ordres_imperatif
Fais attention à ne pas te tromper.,ATTENTION FAIRE TROMPER PAS,ordres_imperatif
Range ces dossiers par ordre de priorité.,DOSSIER RANGER PRIORITÉ ORDRE,ordres_imperatif
Ne utilise pas mon téléphone sans me demander.,TÉLÉPHONE UTILISER POSS-1 DEMANDER SANS PAS,ordres_imperatif
Viens discuter avec moi un moment.,DISCUTER VENIR IX-1 MOMENT,ordres_imperatif
Ne oublie pas de prendre tes affaires.,AFFAIRE PRENDRE OUBLIER PAS,ordres_imperatif
Fais un effort pour être plus organisé.,EFFORT FAIRE ORGANISÉ PLUS ÊTRE,ordres_imperatif
Viens m'aider à organiser ce projet.,AIDER VENIR PROJET ORGANISER,ordres_imperatif
"Ne sois pas si stressé, tout va bien se passer.",STRESSÉ ÊTRE PAS BIEN IR,ordres_imperatif
Range ces papiers par ordre alphabétique.,PAPIER RANGER ALPHABÉTIQUE ORDRE,ordres_imperatif
Ne utilise pas mon ordinateur sans permission.,ORDINATEUR UTILISER POSS-1 PERMISSION SANS PAS,ordres_imperatif
"Éteins la lumière, s'il te plaît.",LUMIÈRE ÉTEINDRE S'IL-TE-PLAÎT,ordres_imperatif
Assieds-toi et regarde ce film.,ASSIER REGARDER FILM CE,ordres_imperatif
Prends ton popcorn et profite du spectacle.,POPCORN PRENDRE PROFITER SPECTACLE,ordres_imperatif
Ne parle pas pendant le film.,PARLER PAS FILM PENDANT,ordres_imperatif
Attends la fin du générique.,ATTENDRE FIN GÉNÉRIQUE,ordres_imperatif
Mets ton casque pour écouter la bande originale.,CASQUE METTRE BANDE-ORIGINALE ÉCOUTER,ordres_imperatif
Ne rate pas la dernière scène.,RATER PAS SCÈNE DERNIÈRE,ordres_imperatif
Viens avec moi au cinéma ce soir.,SOIR CE VENIR CINÉMA MOI AVEC,ordres_imperatif
Choisis un film d'action.,FILM ACTION CHOISIR,ordres_imperatif
Ne sois pas en retard.,ÊTRE PAS RETARD,ordres_imperatif
Prends ton billet.,BILLET PRENDRE,ordres_imperatif
Éteins ton téléphone.,TÉLÉPHONE ÉTEINDRE,ordres_imperatif
"Regarde cette série, elle est géniale.",SÉRIE REGARDER GÉNIALE,ordres_imperatif
Ne spoile pas la fin.,SPOILER PAS FIN,ordres_imperatif
Écris-moi un résumé de l'épisode.,RÉSUMÉ ÉPISODE ÉCRIRE,ordres_imperatif
Ne manque pas le prochain épisode.,MANQUER PAS ÉPISODE PROCHAIN,ordres_imperatif
Prépare-toi pour le marathon de séries.,PRÉPARER MARATHON SÉRIES,ordres_imperatif
Ne regarde pas les commentaires avant de voir l'épisode.,COMMENTAIRES REGARDER PAS ÉPISODE AVANT,ordres_imperatif
Éteins les lumières pour mieux voir.,LUMIÈRES ÉTEINDRE MIEUX VOIR,ordres_imperatif
Ne parle pas pendant les dialogues.,PARLER PAS DIALOGUES PENDANT,ordres_imperatif
Prends des notes sur les personnages.,NOTES PRENDRE PERSONNAGES,ordres_imperatif
Ne rate pas le cliffhanger.,RATER PAS CLIFFHANGER,ordres_imperatif
Écoute bien la musique de fond.,MUSIQUE FOND ÉCOUTER BIEN,ordres_imperatif
Ne mange pas pendant le film.,MANGER PAS FILM PENDANT,ordres_imperatif
Prends un coussin pour être confortable.,COUSSIN PRENDRE CONFORTABLE ÊTRE,ordres_imperatif
Ne t'endors pas pendant le film.,ENDORMIR PAS FILM PENDANT,ordres_imperatif
Éteins la télévision après le film.,TÉLÉVISION ÉTEINDRE FILM APRÈS,ordres_imperatif
Ne critique pas le film avant de le finir.,CRITIQUER PAS FILM FINIR AVANT,ordres_imperatif
Prends ton temps pour apprécier le film.,TEMPS PRENDRE APPRÉCIER FILM,ordres_imperatif
Ne compare pas ce film à d'autres.,COMPARER PAS FILM AUTRES,ordres_imperatif
Écris-moi ton avis sur le film.,AVIS FILM ÉCRIRE,ordres_imperatif
Ne spoile pas le film pour les autres.,SPOILER PAS FILM AUTRES POUR,ordres_imperatif
Prends un moment pour réfléchir à l'histoire.,MOMENT PRENDRE RÉFLÉCHIR HISTOIRE,ordres_imperatif
Ne regarde pas la fin du film sur Internet.,FIN FILM REGARDER PAS INTERNET,ordres_imperatif
Éteins ton ordinateur pour te concentrer.,ORDINATEUR ÉTEINDRE SE-CONCENTRER,ordres_imperatif
Ne parle pas des personnages pendant le film.,PARLER PAS PERSONNAGES FILM PENDANT,ordres_imperatif
Prends des pauses pour te reposer.,PAUSES PRENDRE SE-REPOSER,ordres_imperatif
Ne rate pas les scènes post-générique.,RATER PAS SCÈNES POST-GÉNÉRIQUE,ordres_imperatif
Écoute bien les dialogues.,DIALOGUES ÉCOUTER BIEN,ordres_imperatif
Ne mange pas de bonbons pendant le film.,MANGER PAS BONBONS FILM PENDANT,ordres_imperatif
Prends un carnet pour noter tes idées.,CARNET PRENDRE IDÉES NOTER,ordres_imperatif
Ne critique pas les acteurs.,CRITIQUER PAS ACTEURS,ordres_imperatif
Éteins ton téléphone portable.,TÉLÉPHONE PORTABLE ÉTEINDRE,ordres_imperatif
Ne regarde pas ton téléphone pendant le film.,TÉLÉPHONE REGARDER PAS FILM PENDANT,ordres_imperatif
Prends un moment pour discuter après le film.,MOMENT PRENDRE DISCUTER FILM APRÈS,ordres_imperatif
Ne spoile pas le film pour tes amis.,SPOILER PAS FILM AMIS POUR,ordres_imperatif
Écoute bien la bande-son.,BANDE-SON ÉCOUTER BIEN,ordres_imperatif
Ne mange pas de popcorn pendant le film.,MANGER PAS POPCORN FILM PENDANT,ordres_imperatif
Prends un moment pour réfléchir à l'intrigue.,MOMENT PRENDRE RÉFLÉCHIR INTRIGUE,ordres_imperatif
Plante ces graines dans le pot.,GRAINE POT PLANTER,ordres_imperatif
Taille les branches mortes.,BRANCHE MORT TAILLER,ordres_imperatif
Retire les mauvaises herbes du jardin.,MAUVAISE-HERBE JARDIN RETIRER,ordres_imperatif
Fais pousser des tomates cette année.,TOMATE POUSSER CETTE-ANNEE,ordres_imperatif
Utilise des gants pour jardiner.,GANT JARDINER UTILISER,ordres_imperatif
Cueille les roses quand elles sont en fleurs.,ROSE FLEUR CUEILLIR,ordres_imperatif
Fertilise la terre avant de planter.,TERRE FERTILISER AVANT PLANTER,ordres_imperatif
Protège les plantes du gel.,PLANTE GEL PROTEGER,ordres_imperatif
Désherbe le parterre de fleurs.,PARTERRE FLEUR DESHERBER,ordres_imperatif
Seme les graines en ligne.,GRAINE LIGNE SEMER,ordres_imperatif
Élague l'arbre pour qu'il pousse bien.,ARBRE ELAGUER POUSSER BIEN,ordres_imperatif
Rempote les plantes quand elles sont trop grosses.,PLANTE TROP-GROSSE REMPOTER,ordres_imperatif
Couvre les plantes en hiver.,PLANTE HIVER COUVRIR,ordres_imperatif
Détache les feuilles mortes.,FEUILLE MORTE DETACHER,ordres_imperatif
Fais un compost avec les déchets de jardin.,COMPOST DECHET JARDIN FAIRE,ordres_imperatif
Arrose les plantes en fin d'après-midi.,PLANTE FIN-APRES-MIDI ARROSER,ordres_imperatif
Plante les bulbes de tulipes maintenant.,BULBE TULIPE MAINTENANT PLANTER,ordres_imperatif
Utilise un arrosoir pour les petites plantes.,ARROSOIR PETITE PLANTE UTILISER,ordres_imperatif
Taille les haies régulièrement.,HAIE REGULIEREMENT TAILLER,ordres_imperatif
Fais attention aux escargots.,ESCARGOT ATTENTION FAIRE,ordres_imperatif
Désinfecte les outils de jardinage.,OUTIL JARDINAGE DESINFECTER,ordres_imperatif
Plante des fleurs annuelles pour une belle couleur.,FLEUR ANNUELLE BELLE COULEUR PLANTER,ordres_imperatif
Fais un paillage pour garder l'humidité.,PAILLAGE HUMIDITE GARDER FAIRE,ordres_imperatif
Utilise un paillis pour protéger les racines.,PAILLIS RACINE PROTEGER UTILISER,ordres_imperatif
Arrose les plantes en profondeur.,PLANTE PROFONDEUR ARROSER,ordres_imperatif
Plante des légumes en rangées.,LEGUME RANGEE PLANTER,ordres_imperatif
Fais un trou assez profond pour l'arbre.,TROU PROFOND ARBRE FAIRE,ordres_imperatif
Utilise un tuteur pour les jeunes plantes.,TUTEUR JEUNE PLANTE UTILISER,ordres_imperatif
Désherbe autour des plantes.,PLANTE AUTOUR DESHERBER,ordres_imperatif
Fais un paillage avec des feuilles mortes.,FEUILLE MORTE PAILLAGE FAIRE,ordres_imperatif
Arrose les plantes tôt le matin.,PLANTE TOT MATIN ARROSER,ordres_imperatif
Plante des fleurs vivaces pour une floraison durable.,FLEUR VIVACE FLORAISON DURABLE PLANTER,ordres_imperatif
Utilise un engrais naturel.,ENGRAIS NATUREL UTILISER,ordres_imperatif
Taille les rosiers pour qu'ils fleurissent bien.,ROSIER FLEURIR BIEN TAILLER,ordres_imperatif
Fais un compost avec les épluchures de légumes.,COMPOST EPLUCHURE LEGUME FAIRE,ordres_imperatif
Désherbe entre les rangées de légumes.,LEGUME RANGEE ENTRE DESHERBER,ordres_imperatif
Plante des arbres fruitiers.,ARBRE FRUIT PLANTER,ordres_imperatif
Utilise un paillis pour garder la terre humide.,PAILLIS TERRE HUMIDE GARDER UTILISER,ordres_imperatif
Arrose les plantes en évitant les feuilles.,PLANTE FEUILLE EVITER ARROSER,ordres_imperatif
Fais un paillage avec de la paille.,PAILLAGE PAILLE FAIRE,ordres_imperatif
Plante des fleurs pour attirer les abeilles.,FLEUR ABEILLE ATTIRER PLANTER,ordres_imperatif
Utilise un arrosoir avec un pommeau fin.,ARROSOIR POMMEAU FIN UTILISER,ordres_imperatif
Taille les branches pour donner de la lumière.,BRANCHE LUMIERE DONNER TAILLER,ordres_imperatif
Fais un compost avec les déchets de cuisine.,COMPOST DECHET CUISINE FAIRE,ordres_imperatif
Désherbe autour des arbres.,ARBRE AUTOUR DESHERBER,ordres_imperatif
Plante des légumes en rotation.,LEGUME ROTATION PLANTER,ordres_imperatif
Utilise un paillis pour éviter les mauvaises herbes.,PAILLIS MAUVAISE-HERBE EVITER UTILISER,ordres_imperatif
Plante des fleurs dans le jardin.,FLEUR JARDIN PLANTER,ordres_imperatif
Ne jette pas tes déchets par terre.,DÉCHET TERRE JETER PAS,ordres_imperatif
Promenons-nous dans les bois.,BOIS PROMENER,ordres_imperatif
Éteins la lumière quand tu sors.,LUMIÈRE ÉTEINDRE SORTIR QUAND,ordres_imperatif
Ramasse les feuilles mortes.,FEUILLE MORTE RAMASSER,ordres_imperatif
Arrose les plantes tous les jours.,PLANTE ARROSER TOUS-JOUR,ordres_imperatif
Ne coupe pas les arbres.,ARBRE COUPER PAS,ordres_imperatif
Fais un feu de camp ce soir.,FEU CAMP FAIRE CE SOIR,ordres_imperatif
Regarde les oiseaux voler.,OISEAU VOLER REGARDER,ordres_imperatif
Ne pollue pas la rivière.,RIVIÈRE POLLUE PAS,ordres_imperatif
Cueille des fleurs sauvages.,FLEUR SAUVAGE CUEILLIR,ordres_imperatif
Écoute le chant des oiseaux.,OISEAU CHANT ÉCOUTER,ordres_imperatif
Ne marche pas sur l'herbe.,HERBE MARCHER PAS,ordres_imperatif
Plante un arbre pour la planète.,ARBRE PLANÈTE PLANTER POUR,ordres_imperatif
Observe les étoiles la nuit.,ÉTOILE NUIT OBSERVER,ordres_imperatif
Ne touche pas aux champignons.,CHAMPIGNON TOUCHER PAS,ordres_imperatif
Fais une balade en forêt.,FORÊT BALADE FAIRE,ordres_imperatif
Écris une lettre pour la protection de la nature.,LETRE NATURE PROTECTION POUR ÉCRIRE,ordres_imperatif
Ne laisse pas de traces.,TRACE LAISSER PAS,ordres_imperatif
Fais un pique-nique au parc.,PIQUE-NIQUE PARC FAIRE,ordres_imperatif
Regarde le coucher de soleil.,COUCHER SOLEIL REGARDER,ordres_imperatif
Ne fais pas de bruit dans la nature.,NATURE BRUIT FAIRE PAS,ordres_imperatif
Fais une randonnée en montagne.,MONTAGNE RANDONNÉE FAIRE,ordres_imperatif
Observe les animaux sauvages.,ANIMAL SAUVAGE OBSERVER,ordres_imperatif
Ne dérange pas les animaux.,ANIMAL DÉRANGER PAS,ordres_imperatif
Fais une promenade en bord de mer.,MER BORD PROMENER FAIRE,ordres_imperatif
Écoute le bruit des vagues.,VAGUE BRUIT ÉCOUTER,ordres_imperatif
Ne laisse pas de déchets sur la plage.,PLAGE DÉCHET LAISSER PAS,ordres_imperatif
Fais une excursion en forêt.,FORÊT EXCURSION FAIRE,ordres_imperatif
Regarde les nuages dans le ciel.,NUAGE CIEL REGARDER,ordres_imperatif
Ne cueille pas les fleurs protégées.,FLEUR PROTÉGÉ CUEILLIR PAS,ordres_imperatif
Fais une balade à vélo dans la campagne.,CAMPAGNE VÉLO BALADE FAIRE,ordres_imperatif
Écoute le chant des cigales.,CIGALE CHANT ÉCOUTER,ordres_imperatif
Ne fais pas de feu en forêt.,FORÊT FEU FAIRE PAS,ordres_imperatif
Observe les étoiles filantes.,ÉTOILE FILANTE OBSERVER,ordres_imperatif
Ne touche pas aux plantes rares.,PLANTE RARE TOUCHER PAS,ordres_imperatif
Fais une promenade en bord de lac.,LAC BORD PROMENER FAIRE,ordres_imperatif
Écoute le bruit des feuilles.,FEUILLE BRUIT ÉCOUTER,ordres_imperatif
Ne laisse pas de traces de pas.,TRACE PAS LAISSER PAS,ordres_imperatif
Fais une excursion en montagne.,MONTAGNE EXCURSION FAIRE,ordres_imperatif
Regarde les couleurs de l'arc-en-ciel.,ARC-EN-CIEL COULEUR REGARDER,ordres_imperatif
Ne cueille pas les fleurs rares.,FLEUR RARE CUEILLIR PAS,ordres_imperatif
Ne marche pas sur les plantes.,PLANTE MARCHER PAS,ordres_imperatif
Observe les animaux dans leur habitat.,ANIMAL HABITAT OBSERVER,ordres_imperatif
Ne dérange pas la faune.,FAUNE DÉRANGER PAS,ordres_imperatif
"Range tes jouets, mon chéri.",JOUE+ RANGER IX-2-PL,ordres_imperatif
Lave-toi les mains avant de manger.,MAIN LAVER AVANT MANGER,ordres_imperatif
"Fais ton lit, s'il te plaît.",LIT FAIRE S'IL-TE-PLAÎT,ordres_imperatif
"Mets tes chaussures, on part !",CHAUSSURE METTRE IX-1-PL PARTIR,ordres_imperatif
Fais attention à ne pas renverser ton verre.,ATTENTION VERRE RENVERSE+ PAS,ordres_imperatif
"Dépêche-toi, il est l'heure de se brosser les dents.",DÉPÊCHER DENT BROSSER HEURE,ordres_imperatif
"Va chercher ton cartable, vite !",CARTABLE CHERCHER VITE,ordres_imperatif
Ne touche pas à la prise électrique.,TOUCHER PRISE ÉLECTRIQUE PAS,ordres_imperatif
"Mets tes chaussettes, il fait froid.",CHAUSSURE METTRE FROID,ordres_imperatif
Fais tes devoirs avant de jouer.,DEVOIR FAIRE AVANT JOUER,ordres_imperatif
"Range tes affaires, c'est le bazar ici.",AFFAIRE RANGER BAZAR,ordres_imperatif
Lave les légumes avant de les cuisiner.,LÉGUME LAVER AVANT CUIRE,ordres_imperatif
Fais ton sac pour l'école.,SAC FAIRE ÉCOLE,ordres_imperatif
"Mets tes habits propres, s'il te plaît.",HABIT METTRE PROPRE S'IL-TE-PLAÎT,ordres_imperatif
"Va chercher ton manteau, il pleut.",MANTEAU CHERCHER PLUIE,ordres_imperatif
Fais attention en descendant l'escalier.,ATTENTION ESCALIER DESCENDRE,ordres_imperatif
Range tes crayons dans la trousse.,CRAYON RANGER TROUSSE,ordres_imperatif
Lave-toi les mains après être allé aux toilettes.,MAIN LAVER TOILETTE ALLER,ordres_imperatif
Fais ton lit tous les matins.,LIT FAIRE MATIN,ordres_imperatif
Mets tes chaussettes avant de mettre tes chaussures.,CHAUSSURE METTRE CHAUSSURE AVANT,ordres_imperatif
"Va chercher ton cartable, il est l'heure d'y aller.",CARTABLE CHERCHER HEURE ALLER,ordres_imperatif
Fais attention en traversant la rue.,ATTENTION RUE TRAVERSER,ordres_imperatif
Range tes jouets avant de passer à table.,JOUE+ RANGER TABLE PASSER AVANT,ordres_imperatif
Lave les fruits avant de les manger.,FRUIT LAVER AVANT MANGER,ordres_imperatif
Fais tes devoirs avant de regarder la télé.,DEVOIR FAIRE TÉLÉ REGARDER AVANT,ordres_imperatif
Mets tes chaussures avant de sortir.,CHAUSSURE METTRE SORTIR AVANT,ordres_imperatif
"Va chercher ton cartable, on part à l'école.",CARTABLE CHERCHER ÉCOLE PARTIR,ordres_imperatif
Fais attention en jouant avec les ciseaux.,ATTENTION CISEAU JOUER,ordres_imperatif
Range tes affaires dans ton sac.,AFFAIRE RANGER SAC,ordres_imperatif
Lave-toi les mains après avoir joué dehors.,MAIN LAVER JOUER DEHORS,ordres_imperatif
Fais ton lit avant de partir.,LIT FAIRE PARTIR AVANT,ordres_imperatif
"Va chercher ton manteau, il fait froid.",MANTEAU CHERCHER FROID,ordres_imperatif
Fais attention en traversant la cour.,ATTENTION COUR TRAVERSER,ordres_imperatif
Range tes jouets avant de dormir.,JOUE+ RANGER DORMIR AVANT,ordres_imperatif
Prends le train pour aller au travail.,TRAIN PRENDRE TRAVAIL ALLER,ordres_imperatif
Ne conduis pas trop vite.,CONDUIRE VITE TROP PAS,ordres_imperatif
Attends le bus ici.,BUS ATTENDRE ICI,ordres_imperatif
Vérifie l'essence avant de partir.,ESSENCE VÉRIFIER PARTIR AVANT,ordres_imperatif
Mets ton casque avant de monter à vélo.,CASQUE METTRE VÉLO MONTER AVANT,ordres_imperatif
