fr,gloss,category
Le frère de ma sœur a composé une mélodie.,FRÈRE POSS-1 SŒUR COMPOSER MÉLODIE,famille
Le serpent se cache dans les herbes.,SERPENT HERBE SE-CACHER,animaux
La voiture est neuve et rapide.,VOITURE NEUF RAPIDE,adjectifs
"Si le chien aboie, ne t'approche pas.",CHIEN ABoyer SI IX-2 APPROCHER PAS,phrases_complexes_si_condition
Où est le monument aux morts ?,MONUMENT MORT OÙ,voyages
Ma grand-mère a les cheveux blancs et porte toujours une robe à fleurs.,POSS-1 GRAND-MÈRE CHEVEUX BLANC ROBE FLEUR PORTER TOUJOURS,descriptions_personnes
Nous avons pris le métro pour aller au musée.,IX-1-PL MÉTRO PRENDRE MUSÉE ALLER,education
Les motos tout-terrain sont robustes.,MOTO+ TOUT-TERRAIN ROBUSTE,meteo_nature
Je trouve que les films d'action sont passionnants.,IX-1 TROUVER FILM+ ACTION PASSIONNANT,meteo_nature
Il a une infection intestinale.,IX-3 INFECTION INTESTINALE AVOIR,sante
Le vétérinaire examine mon chat.,VÉTÉRINAIRE POSS-1 CHAT EXAMINER,animaux
Pourquoi tu ne réponds pas au téléphone ?,IX-2 RÉPONDRE NON TÉLÉPHONE POURQUOI,questions
Je vais au festival en tram.,FESTIVAL IX-1 TRAM ALLER,transport
Nous avons pris le tram pour visiter le musée.,MUSÉE VISITER IX-1-PL TRAM PRENDRE,transport
Elle a acheté un nouveau disque dur parce que l'ancien était plein.,PLEIN DONC IX-3 DISQUE DUR ACHETER,cause_consequence
Je sais nourrir les chats.,CHAT+ NOURRIR IX-1 SAVOIR,verbes_modaux
Les amis se disputent parfois.,AMI+ PARFOIS DISPUTER,pluriels
Elle est surprise par le soleil.,IX-3 SOLEIL SURPRIS,adjectifs_etat_emotion
Le frère de ma sœur dessine des portraits.,FRÈRE POSS-1 SŒUR DESSINER PORTRAIT+,famille
Nous avons joué à des jeux d'anniversaire.,ANNIVERSAIRE JEU JOUER FINIR,pronoms_on_nous
Elle a plié les serviettes pourtant elles sont mal pliées.,IX-3 PLIER SERVIETTE MAIS SERVIETTE MAL PLIER,phrases_complexes_mais
Le livre dont tu m'as parlé est intrigant.,LIVRE IX-2 PARLER INTRIGANT,relative_qui_que
Vous avez acheté des cartes SD ?,IX-2-PL CARTE SD ACHETER,courses_achats
"Ne t'énerve pas, on va trouver une solution.",ENERVER PAS SOLUTION TROUVER,ordres_imperatif
Vous peignez une aquarelle.,IX-2-PL AQUARELLE PEINDRE,svo_simple
Plante des arbres fruitiers.,ARBRE FRUIT PLANTER,ordres_imperatif
La mort est une transition.,MORT TRANSITION,meteo_nature
J'ai collé les pièces mais elles se sont décollées.,IX-1 PIÈCE COLLER MAIS DECOLLER,phrases_complexes_mais
Écris une lettre pour la protection de la nature.,LETRE NATURE PROTECTION POUR ÉCRIRE,ordres_imperatif
Vous avez besoin d'aide pour organiser votre voyage ?,IX-2-PL VOYAGE ORGANISER AIDE BESOIN ?,voyages
Il a acheté des fleurs pour sa mère.,IX-3 FLEUR+ ACHETER MÈRE,phrases_complexes
Ils ont sept camions pour leur entreprise.,IX-3-PL ENTREPRISE CAMION 7,nombres_quantites
Avez-vous déjà travaillé sur un dossier similaire ?,DOSSIER SIMILAIRE TRAVAILLER IX-2-PL ?,questions_fermees
Combien de temps faut-il pour que les pommes mûrissent ?,POMME MURIR TEMPS COMBIEN,questions_ouvertes
Pourquoi les océans sont-ils salés ?,OCÉAN+ SALÉ POURQUOI,questions_ouvertes
Nous avons un smartphone pour prendre des photos.,POSS-1-PL SMARTPHONE PHOTO+ PRENDRE,animaux
Nous avons des places pour le concert de jazz.,PLACE+ CONCERT JAZZ AVOIR,pluriels
Le marteau que j'ai acheté est lourd.,MARTEAU IX-1 ACHETER LOURD,relative_qui_que
Les livres sont légers.,LIVRE+ LEGER,pluriels
Elle a les yeux verts et brillants.,IX-3 YEUX VERT+ BRILLANT,descriptions_personnes
Nous avons nourri les chevaux dans le pré.,PRÉ CHEVAL NOURRIR IX-1-PL,pronoms_on_nous
Je me suis tordu le genou en jouant au football.,IX-1 TORDRE GENOU JOUER FOOTBALL,meteo_nature
Nous avons acheté des souvenirs pour nos amis.,SOUVENIR AMI ACHETER IX-1-PL,voyages
Je vais à l'école en métro.,IX-1 ÉCOLE MÉTRO ALLER,vie_quotidienne
Les enfants jouent dans l'eau.,ENFANT+ JOUER EAU,meteo_nature
Vos enfants adorent les balades en montagne.,POSS-2-PL ENFANT+ ADORER BALADE+ MONTAGNE,famille
"Lorsque tu as terminé ton livre, tu peux le donner à la bibliothèque.",LIVRE TERMINER QUAND IX-2 BIBLIOTHÈQUE DONNER POUVOIR,phrases_complexes_si_condition
"Ce mois-ci, elle ira à la montagne.",MOIS CE IX-3 MONTAGNE ALLER,temps_futur
Le parc où nous avons pique-niqué est magnifique.,PARC IX-1-PL PIQUE-NIQUE MAGNIFIQUE,relative_qui_que
"Lorsque vous prenez le train, vérifiez votre billet.",TRAIN PRENDRE QUAND IX-2-PL BILLET VÉRIFIER,phrases_complexes_si_condition
Est-ce que tu as déjà mangé de la paella ?,IX-2 PAELLA MANGER DÉJÀ ?,questions_fermees
Tu as acheté ce livre en solde ?,IX-2 LIVRE SOLDE ACHETER ?,courses_achats
Ils se lavent les mains après avoir travaillé dans le champ.,IX-3-PL MAIN LAVER CHAMP TRAVAILLER FINIR,verbes_reflechis
Avez-vous déjà lu des textes hindouistes ?,IX-2-PL DÉJÀ TEXTE HINDOUISTE LIRE ?,questions_fermees
Ils ont fait du jogging dans le parc ce matin.,MATIN IX-3-PL PARC JOGGING FAIRE,loisirs_sport
Tu penses que les fêtes de fin d'année sont trop stressantes ?,IX-2 PENSE Fete+ FIN ANNE+ TROP STRESSANT ?,questions_fermees
Tu fais du ski de fond dans les montagnes en hiver.,HIVER IX-2 MONTAGNE SKI FOND FAIRE,loisirs_sport
Est-ce que vous aimez les jeux vidéo ?,IX-2-PL JEU+ VIDÉO AIMER ?,questions_fermees
Ils ne font jamais de surf.,IX-3-PL SURF FAIRE JAMAIS,negation_autres
Son métro est bondé.,POSS-3 MÉTRO BONDÉ,possessifs
Elle prépare une fête pour son anniversaire à Tokyo.,ANNIVERSAIRE IX-3 FÊTE PRÉPARER TOKYO,lieux_villes
Vous ne comprenez pas les horaires.,IX-2-PL HORAIRE COMPRENDRE PAS,negation_pas
Où sont les enfants ?,ENFANT+ OÙ,questions
Le professeur nous montre des symboles bouddhistes.,PROFESSEUR SYMBOLE BOUDDHISTE MONTRER IX-1-PL,education
Qui est ton acteur préféré ?,ACTEUR PRÉFÉRER QUI,questions
Il a les cheveux teints.,IX-3 CHEVEUX TEINT AVOIR,descriptions_personnes
Ils écrivent des mots et elle les lit.,IX-3-PL MOT+ ÉCRIRE IX-3 LIRE,phrases_complexes_et
"L'hiver, il neige beaucoup.",HIVER NEIGE BEAUCOUP,maison_logement
Elle administre les systèmes et il les surveille.,IX-3 SYSTÈME ADMINISTRER IX-3 SURVEILLER,phrases_complexes_et
Le médecin a dit que c'est une infection.,IX-3 MÉDECIN DIRE INFECTION,sante
Chantez des chansons traditionnelles.,CHANSON CHANTER TRADITIONNEL,ordres_imperatif
Ils ne font jamais de squash.,IX-3-PL SQUASH FAIRE JAMAIS,negation_autres
Où est-ce que tu as passé tes vacances ?,VACANCE PASSER OÙ,questions
"Quand les salaires sont élevés, le pouvoir d'achat augmente.",SALAIRE ÉLEVÉ QUAND POUVOIR ACHAT AUGMENTER,phrases_complexes_si_condition
Pratiquez-vous le golf ?,IX-2-PL GOLF PRATIQUER ?,questions_fermees
Cette attraction est aussi intéressante que l'autre.,ATTRACTION AUTRE AUSSI INTÉRESSANT,comparaisons
Il étudie les textes sacrés car il veut devenir imam.,IX-3 TEXTE SACRÉ ÉTUDIER DONC DEVENIR IMAM,cause_consequence
"Il a neigé hier, donc nous avons fait un bonhomme de neige.",NEIGE HIER DONC IX-1-PL BONHOMME-NEIGE FAIRE,phrases_complexes
Il ne prend pas de médicament contre la toux.,IX-3 MEDICAMENT TOUX PRENDRE PAS,negation_pas
Il y a six nuages.,NUAGE 6 AVOIR,nombres_quantites
Il a les cheveux ondulés.,IX-3 CHEVEUX ONDULÉ,descriptions_personnes
Tu veux apprendre la danse traditionnelle ?,DANSE TRADITIONNEL APPRENDRE IX-2 VOULOIR ?,verbes_modaux
Tu es surpris par cette nouvelle.,NOUVELLE IX-2 SURPRIS,sentiments_emotions
Ils ont partagé leurs opinions sur les vaccins obligatoires.,IX-3-PL OPINION PARTAGER VACCIN OBLIGATOIRE,pronoms_vous_ils
J'ai martelé le clou il y a deux jours.,DEUX JOUR AVANT IX-1 CLOU MARTELER,temps_passe
Il est satisfait de son résultat.,IX-3 RÉSULTAT SATISFAIT,adjectifs_etat_emotion
"Il y a un mois, elle a assisté à une conférence sur l'archéologie.",UN MOIS AVANT IX-3 CONFÉRENCE ARCHÉOLOGIE ASSISTER,temps_passe
Que dois-je faire avec ce tapis ?,TAPIS IX-1 FAIRE QUOI,questions_qui_que
Ils ont trouvé un trésor mais c'était des vieux jouets.,IX-3-PL TROUVER TRÉSOR MAIS VIEUX JOUET,phrases_complexes_mais
Tu as déjà utilisé du papier de verre fin ?,IX-2 PAPIER VERRE FIN UTILISER ?,questions_fermees
Mes enfants apprennent l'allemand en Allemagne.,ALLEMAGNE ALLEMAND POSS-1 ENFANT+ APPRENDRE,lieux_villes
Est-ce que tu as déjà vu un miracle ?,MIRACLE IX-1 DÉJÀ VOIR ?,questions_fermees
"La nuit dernière, vous avez fait un rêve.",NUIT-DERNIERE IX-2-PL REVE FAIRE,temps
Quel est ton entraînement préféré ?,POSS-2 ENTRAÎNEMENT PRÉFÉRÉ QUOI,questions_qui_que
"Toujours, il admire les fleurs.",TOUJOURS FLEUR ADMIRER IX-3,temps_present_habitude
Nous avons vendu notre voiture à Marseille.,VOITURE VENDRE IX-1-PL MARSEILLE,lieux_villes
Notre père va au cinéma.,POSS-1-PL PÈRE CINÉMA ALLER,possessifs
"Hier, ils ont joué au football.",HIER IX-3-PL FOOTBALL JOUER,temps
Je dois comprendre les problèmes économiques.,PROBLEME ECONOMIQUE COMPRENDRE IX-1 DEVOIR,verbes_modaux
Vous ne lisez jamais de récits.,IX-2-PL RECIT LIRE JAMAIS,negation_autres
Nous devons nous mobiliser.,IX-1-PL MOBILISER DEVOIR,pronoms_on_nous
"Hier, nous avons joué au rugby.",HIER IX-1-PL RUGBY JOUER,temps_passe
Je vais à Berlin pour la Fête de la Bière.,FÊTE Bière BERLIN IX-1 ALLER,lieux_villes
Les médecins surveillent les symptômes des patients.,MÉDECIN SYMPTÔME SURVEILLER,meteo_nature
Il vaut mieux lire des biographies.,BIOGRAPHIE LIRE MIEUX VAUT,il_impersonnel_verbe
Ton quartier est très animé.,POSS-2 QUARTIER ANIMÉ,possessifs
Le petit garçon est mignon.,PETIT GARÇON MIGNON,adjectifs
Le maire a plus d'expérience que le conseiller.,MAIRE CONSEILLER PLUS EXPÉRIENCE,comparaisons
Je range mes affaires et tu classes tes livres.,IX-1 AFFAIRE RANGER POSS-1 IX-2 LIVRE CLASSER,phrases_complexes_et
Vous avez fini les sandwichs ?,IX-2-PL SANDWICH+ FINIR ?,travail
Tu as déjà visité une église ?,ÉGLISE VISITER IX-2 DÉJÀ ?,education
Je vais repasser les chemises demain.,DEMAIN CHEMISE REPASSER,heure_horaires
Nous avons choisi des vêtements d'hiver avant-hier.,AVANT-HIER IX-1-PL VÊTEMENT+ HIVER CHOISIR,temps_passe
Nous avons regardé un film d'action.,FILM ACTION IX-1-PL REGARDER,loisirs_sport
Il y a beaucoup de bus dans la rue.,BUS+ RUE BEAUCOUP AVOIR,lieux_batiments
Nous votons pour le candidat indépendant.,IX-1-PL CANDIDAT INDÉPENDANT VOTER,svo_simple
Votre jardin est luxuriant.,POSS-2-PL JARDIN LUXURIANT,possessifs
Je me blesse souvent en faisant du ski.,IX-1 BLESSER SKI FAIRE SOUVENT,verbes_reflechis
Tu as oublié ton sac de natation.,IX-2 SAC NATATION OUBLIER,loisirs_sport
"Elle est timide, cependant elle danse très bien.",IX-3 TIMIDE MAIS DANSE TRÈS BIEN,phrases_complexes_mais
Il ne peut pas jouer au football car il s'est blessé.,IX-3 BLESSER DONC FOOTBALL JOUER PAS,cause_consequence
Elle a fait un gâteau aux fruits.,IX-3 FRUIT+ GÂTEAU FAIRE,alimentation
Ils sont allés au stade.,STADE IX-3-PL ALLER,lieux
Il travaille à l'hôpital.,HÔPITAL IX-3 TRAVAILLER,lieux
La banque où nous avons un compte propose des crédits.,BANQUE IX-1-PL COMPTE CRÉDIT PROPOSER,relative_qui_que
Nous avons utilisé un thermomètre pour vérifier la température du four.,IX-1-PL THERMOMÈTRE FOUR TEMPÉRATURE VÉRIFIER,alimentation
Je dois prendre le médicament avant de manger.,MÉDICAMENT IX-1 MANGER AVANT PRENDRE,heure_horaires
Tu ne supportes pas les retards.,IX-2 RETARD SUPPORTER PAS,negation_pas
Nous avons rendez-vous chez le dentiste demain.,IX-1-PL DEMAIN DENTISTE RENDEZ-VOUS AVOIR,transport
Ils regardent les films d'horreur.,IX-3-PL FILM+ HORREUR REGARDER,lieux_batiments
Vous explorez souvent des parcs nationaux.,SOUVENT IX-2-PL PARC NATIONAL EXPLORER,temps_present_habitude
Le vent est doux mais les feuilles tombent.,VENT DOUX MAIS FEUILLE TOMBER,phrases_complexes_mais
Tu vas au cinéma.,CINÉMA IX-2 ALLER,lieux
Qui a allumé la télévision ?,TÉLÉVISION ALLUMER QUI,questions
Mon collègue a les cheveux en queue de cheval sur le côté droit.,POSS-1 COLLÈGUE CHEVEUX QUEUE CHEVAL CÔTÉ DROIT,descriptions_personnes
Évitez de couper les arbres sans raison.,ARBRE COUPER RAISON PAS ÉVITER,ordres_imperatif
Tu as vu les nouvelles étiquettes sur les produits ?,IX-2 PRODUIT ÉTIQUETTE NOUVEAU VOIR,courses_achats
Il fait du roller dans le parc.,IX-3 PARC ROLLER FAIRE,loisirs_sport
La pluie tombe sans discontinuer.,PLUIE TOMBER,meteo_nature
Ils ont oublié leurs manuels.,IX-3-PL MANUEL+ OUBLIER,pronoms_vous_ils
La forêt est moins dense que la jungle.,FORÊT JUNGLE MOINS DENSE,comparaisons
Elle a utilisé un tableur pour faire des graphiques.,TABLEUR UTILISER IX-3 GRAPHIQUE FAIRE,education
Nous avons passé une soirée cinéma hier.,HIER IX-1-PL SOIRÉE CINÉMA PASSER,loisirs_sport
Tu peux me conseiller un bon livre sur l'art abstrait ?,LIVRE ART ABSTRAIT BON CONSEILLER IX-2 POUVOIR ?,verbes_modaux
Elle dessine un portrait.,IX-3 PORTRAIT DESSINER,svo_simple
Comment tu as appris à jouer aux échecs ?,ÉCHEC JOUER IX-2 APPRENDRE COMMENT,questions_ouvertes
Nous jeûnons parce que c'est le ramadan.,RAMADAN ÊTRE DONC IX-1-PL JEÛNER,cause_consequence
Je suis inquiet pour le toit.,IX-1 INQUIET TOIT,adjectifs_etat_emotion
Vous ne sentez plus le vent froid en hiver.,IX-2-PL HIVER VENT FROID SENSER PLUS,negation_autres
Je préfère les plats faits maison.,IX-1 PRÉFÉRER PLAT MAISON FAIRE,lieux_batiments
Tu as assez d'argent pour le bus ?,IX-2 BUS ARGENT ASSEZ AVOIR ?,transport
"Demain soir, elle ira au concert.",DEMAIN SOIR IX-3 CONCERT ALLER,temps
Les branches des arbres sont chargées de givre.,BRANCHE+ ARBRE GIVRE CHARGÉ,meteo_nature
Tu as des vêtements ?,VÊTEMENT+ AVOIR IX-2,vie_quotidienne
La plage est ensoleillée.,PLAGE ENSOLEILLÉ,adjectifs
Je vais nager à la piscine à 16 heures.,16 HEURE PISCINE IX-1 NAGER ALLER,heure_horaires
"Dans deux jours, tu auras ton examen.",DEUX JOUR+ PROCHAIN IX-2 EXAMEN AVOIR,temps
Mon pyjama est en coton.,POSS-1 PYJAMA COTON,possessifs
Vous avez reçu le manuel d'utilisation du nouveau lave-linge ?,IX-2-PL MANUEL UTILISATION NOUVEL LAVE-LINGE RECEVOIR ?,technologie
Vous avez fait du surf ?,IX-2-PL POSS-2-PL SURF FAIRE ?,pronoms_vous_ils
Elle s'est maquillée pour le concert de son groupe préféré.,IX-3 CONCERT GROUPE PREFERE MAQUILLER,verbes_reflechis
Fais un paillage avec des feuilles mortes.,FEUILLE MORTE PAILLAGE FAIRE,ordres_imperatif
Nous balayons le sol avant de partir.,PARTIR AVANT IX-1-PL SOL BALAYER,temps_present_habitude
Nous avons fait une promenade ensemble.,IX-1-PL PROMENER ENSEMBLE FAIRE,communication_interaction
Ils ont besoin d'une IRM rapidement.,IX-3-PL IRM RAPIDEMMENT BESOIN,transport
Le jeune imam est en robe blanche.,IMAM JEUNE ROBE BLANC,adjectifs_descriptifs
Nous avons besoin de gants.,IX-1-PL BESOIN GANT,communication_interaction
Il est dangereux de travailler sans casque de protection.,CASQUE PROTÉGER TRAVAILLER DANGEREUX,il_impersonnel_adjectif
Ma sœur a un nouveau poste.,POSS-1 SŒUR POSTE NOUVEAU AVOIR,famille
Je reçois 1 euro de mon père.,1 EURO PÈRE POSS-1 IX-1 RECEVOIR,heure_horaires
Vous avez acheté des fruits pour le déjeuner ?,IX-2-PL FRUIT+ DÉJEUNER ACHETER ?,travail
"L'année dernière, ils ont dansé ensemble.",ANNÉE DERNIÈRE IX-3-PL ENSEMBLE DANCER,temps_passe
Les déserts sont des lieux arides et hostiles.,DÉSERT+ LIEU ARIDE HOSTILE ÊTRE,pluriels
Je lis un livre pendant une heure avant de dormir.,LIVRE LIRE 1 HEURE DORMIR AVANT,heure_horaires
J'ai acheté dix mètres de câble électrique.,IX-1 CÂBLE 10 MÈTRE ACHETER,nombres_quantites
Il fait un froid de canard.,FROID CANARD,meteo_nature
Nous allons au cinéma et ils vont au théâtre.,IX-1-PL CINÉMA ALLER IX-3-PL THÉÂTRE ALLER,phrases_complexes_et
Elle a un jeu.,IX-3 JEU,technologie
Elle nettoie les toilettes de l'étage.,ÉTAGE IX-3 TOILETTE NETTOYER,temps_present_habitude
Le chat est noir et blanc.,CHAT NOIR BLANC,adjectifs_descriptifs
Ma grand-mère a chanté une berceuse pour moi.,POSS-1 GRAND-MÈRE CHANTER BERCEUSE IX-1,famille
Est-ce que tu as un bureau en bois de cerisier ?,IX-2 BUREAU BOIS-DE-CERISIER ?,questions_fermees
Mon frère porte des jeans bleus.,POSS-1 FRÈRE JEAN+ BLEU+,famille
"Demain, je vais planter des tomates.",DEMAIN IX-1 TOMATE PLANTER,temps_futur
"Si tu veux, nous pouvons aller au zoo.",IX-2 VOULOIR SI IX-1-PL ZOO ALLER POUVOIR,phrases_complexes
"Quand tu fais une mise à jour, tu dois sauvegarder tes données.",IX-2 MISE À JOUR FAIRE QUAND DONNÉE SAUVEGARDER DEVOIR,phrases_complexes_si_condition
Avez-vous un hôtel recommandé ?,IX-2-PL HÔTEL RECOMMANDER AVOIR ?,questions_fermees
Les grottes de glace sont fascinantes.,GROTTE+ GLACE FASCINER,pluriels
Son histoire est passionnante.,POSS-3 HISTOIRE PASSIONNANT,possessifs
Les sœurs écoutent de la musique.,SŒUR+ MUSIQUE ÉCOUTER,pluriels
Vous achetez souvent des produits artisanaux.,SOUVENT IX-2-PL PRODUIT ARTISANAL ACHETER,temps_present_habitude
Ils ne font pas de réflexologie.,IX-3-PL REFLEXOLOGIE FAIRE PAS,negation_pas
Les premiers ordinateurs étaient principalement utilisés par les militaires.,ORDINATEUR PREMIER MILITAIRE UTILISER PRINCIPALEMENT,technologie
"Quand tu as le temps, tu peux m'aider à faire le ménage de printemps.",IX-2 TEMPS AVOIR QUAND IX-2 IX-1 AIDER PRINTEMPS MÉNAGE FAIRE POUVOIR,phrases_complexes_si_condition
Son neveu est très intelligent.,POSS-3 NEVEU INTELLIGENT,possessifs
Quel est ton jeu préféré ?,POSS-2 JEU PRÉFÉRÉ QUOI,questions_qui_que
Tu as cinq minutes pour manger.,IX-2 MINUTE 5 MANGER,nombres_quantites
Vous ne regardez jamais les dessins animés.,IX-2-PL DESSIN ANIMÉ+ REGARDER JAMAIS,negations
Elle a oublié son ticket de métro.,IX-3 MÉTRO TICKET OUBLIER,transport
"Parfois, nous promenons le chien au parc.",PARFOIS IX-1-PL PARC CHIEN PROMENER,temps_present_habitude
Il a oublié de prendre son déjeuner.,IX-3 OUBLIER DÉJEUNER PRENDRE,travail
Ce professeur est le plus patient de l'école.,PROFESSEUR PATIENT MEILLEUR,comparaisons
Le jardinier utilise des outils pour tailler les buissons.,JARDINIER OUTIL+ BUISSON TAILLER,education
Tu as des revenus mais tu les dépenses rapidement.,IX-2 REVENU MAIS DÉPENSER RAPIDE,phrases_complexes_mais
Elles étudient l'impact des déchets sur les océans.,IX-3-PL DECHET+ IMPACT OCEAN+ ETUDIER,pronoms_vous_ils
Le tailleur en laine est chaud.,TAILLEUR LAINE CHAUD,adjectifs_descriptifs
Elle a un poisson.,IX-3 POISSON,animaux
Elle a bu du thé vert.,IX-3 THÉ VERT BOIRE,alimentation
Vous prenez un métro.,IX-2-PL MÉTRO PRENDRE,svo_simple
Fais cuire les légumes à l'étuvée.,LÉGUME+ CUISINE ÉTUVÉE À FAIRE,sante
Je suis content de voir les rivières.,IX-1 CONTENT VOIR RIVIÈRE+,communication_interaction
Les citoyens ont exprimé leur mécontentement.,CITOYEN+ MÉCONTENTEMENT EXPRIMER,lieux_batiments
"Demain, vous pourrez rencontrer l'acteur principal.",DEMAIN IX-2-PL ACTEUR PRINCIPAL RENCONTRER POUVOIR,temps_futur
"En hiver, les écureuils stockent des noisettes.",HIVER ECRUREUIL+ NOISETTE+ STOCKER,meteo_nature
Vous arrosez les plantes avant de partir.,IX-2-PL PLANTE+ ARROSER PARTIR AVANT,pronoms_vous_ils
Nous ne jouons pas au tennis ce week-end.,IX-1-PL WEEK-END TENNIS JOUER PAS,negation_pas
Notre copine est intelligente.,POSS-1-PL COPINE INTELLIGENT,possessifs
Nous avons acheté des baskets pour courir.,IX-1-PL COURIR BASKET ACHETER,pronoms_on_nous
Il a étudié l'histoire de l'art pendant cinq ans.,HISTOIRE ART 5 ANS DEPUIS ÉTUDIER FINIR,heure_horaires
Le vent est doux aujourd'hui.,AUJOURD'HUI VENT DOUX,meteo_nature
Ma sœur a une passion pour l'histoire de l'art.,POSS-1 SŒUR PASSION HISTOIRE ART,possessifs
Elle lit un conte philosophique.,IX-3 CONTE PHILOSOPHIQUE LIRE,animaux
"Il y a trois semaines, tu as rejoint un parti politique.",TROIS SEMAINE AVANT IX-2 REJOINDRE PARTI POLITIQUE,temps_passe
Le professeur a expliqué les fonctions en JavaScript.,PROFESSEUR FONCTION JAVASCRIPT EXPLIQUER,education
Elle fait des offrandes aux divinités.,OFFRANDE DIVINITÉ IX-3 FAIRE,temps_present_habitude
Je ne prends pas le métro.,IX-1 METRO PRENDRE PAS,negation_pas
Vous avez suivi les conseils du neurologue ?,IX-2-PL NEUROLOGUE CONSEIL SUIVRE ?,pronoms_vous_ils
Le temps est agréable.,TEMPS AGRÉABLE,adjectifs_descriptifs
Le projet dont elle s'occupe est très important.,PROJET IX-3 S'OCCUPER IMPORTANT,relative_qui_que
Le président signe le décret.,PRÉSIDENT DÉCRET SIGNER,maison_logement
Je me suis cogné le coude contre la table.,IX-1 COGNER COUDE TABLE,meteo_nature
Nous avons regardé un film et lu un livre ensemble.,IX-1-PL FILM REGARDER LIVRE LIRE ENSEMBLE,phrases_complexes_et
Il neige beaucoup à Grenoble aujourd'hui.,GRÉNOBLE NEIGE BEAUCOUP AUJOURD'HUI,lieux_villes
Il est nécessaire de faire des dons à l'église.,EGLISE DON FAIRE NECESSAIRE,il_impersonnel_adjectif
"Le train est en retard, change de quai.",TRAIN RETARD QUAI CHANGER,transport
Quel est ton projet de groupe pour cette année ?,PROJET GROUPE QUOI,questions_qui_que
"Si tu offres des prières pour la paix, tu reçois des bénédictions.",IX-2 PRIÈRE PAIX OFFRIR SI IX-2 BÉNÉDICTION RECEVOIR,phrases_complexes_si_condition
J'ai une migraine depuis ce matin.,MATIN CE IX-1 MIGRAINE AVOIR,sante
"Souvent, nous allons à la mer.",SOUVENT MER ALLER IX-1-PL,temps_present_habitude
Son bureau a une vue sur la mer.,POSS-3 BUREAU MER VUE AVOIR,travail
Elle a trouvé une imprimante pas chère.,IX-3 IMPRIMANTE PAS CHER TROUVER,courses_achats
Je me suis coupé le doigt avec un couteau.,IX-1 COUPER DOIGT COUTEAU,meteo_nature
Est-ce que tu as déjà vu une performance artistique ?,IX-2 DÉJÀ PERFORMANCE ARTISTIQUE VOIR ?,questions_fermees
Elle envoie un message.,IX-3 MESSAGE ENVOYER,phrases_simples
Ils ont rangé leurs vêtements dans la valise.,IX-3-PL VALENCE VÊTEMENT RANGER,voyages
"Quand tu reçois ton salaire, tu achètes toujours des fleurs.",IX-2 SALAIRE RECEVOIR QUAND FLEUR ACHETER TOUJOURS,phrases_complexes_si_condition
Comment s'appelle votre dernier projet ?,DERNIER PROJET NOM COMMENT,communication_interaction
Elle a lavé les vitres de la salle de sport.,IX-3 VITRE+ SALLE+ DE SPORT LAVER,education
Tu as trouvé des vêtements de printemps pas chers ?,IX-2 PRINTEMPS VÊTEMENT PAS CHER TROUVER ?,courses_achats
Il a posté une vidéo de son voyage sur Facebook.,IX-3 FACEBOOK VIDÉO VOYAGE POSTER,technologie
Il ne travaille pas le lundi.,IX-3 LUNDI TRAVAILLER PAS,negations
Tu as déjà peint un coucher de soleil ?,IX-2 DÉJÀ COUCHER SOLEIL PEINDRE ?,questions_fermees
Je vais au gymnase trois fois par semaine.,GYMNASE IX-1 ALLER SEMAINE+ TROIS FOIS,vie_quotidienne
Il faut économiser l'eau.,EAU ÉCONOMISER BESOIN,courses_achats
Elle est émue par la guérison de son enfant.,IX-3 ÉMU GUÉRISON POSS-3 ENFANT,sentiments_emotions
Le marché est fermé demain.,MARCHÉ FERMÉ DEMAIN,courses_achats
Tu as préparé le petit-déjeuner et tu as mis la table.,IX-2 PETIT-DÉJEUNER PRÉPARER IX-2 TABLE METTRE,phrases_complexes_et
"Il y a deux ans, nous avons fait un don à une église.",DEUX AN AVANT IX-1-PL ÉGLISE DON FAIRE,temps_passe
Quel est ton fromage préféré ?,POSS-2 FROMAGE PRÉFÉRÉ QUOI,questions_qui_que
Tu as vu trente-sept sculptures impressionnantes.,IX-2 SCULPTURE 37 IMPRESSIONNANT VOIR,nombres_quantites
Le sable est humide.,SABLE HUMIDE,adjectifs_descriptifs
Vous ne fêtez pas la Saint-Valentin.,IX-2-PL SAINT-VALENTIN FÊTER PLUS,negation_autres
"Hier, j'ai fait du sport.",HIER IX-1 SPORT FAIRE,temps
On pourrait organiser une chasse au trésor pour les invités.,INVITÉ CHASSE TRÉSOR ORGANISER POUVOIR,pronoms_on_nous
Ils ont acheté de nouvelles raquettes.,IX-3-PL RAQUETTE+ NOUVEAU ACHETER,pronoms_vous_ils
Ma mère adore écouter de la musique classique.,POSS-1 MÈRE ADORER MUSIQUE CLASSIQUE ÉCOUTER,famille
Elles protègent les jeunes pousses du froid.,IX-3-PL POUSSER JEUNE+ FROID PROTÉGER DE,pronoms_vous_ils
Les lions sont les rois de la savane.,LION+ SAVANE ROI,lieux_villes
Pourquoi tu ne participes pas au concours de chant ?,CONCOURS CHANT IX-2 PARTICIPER POURQUOI PAS,questions_ouvertes
Je ne comprends pas cette leçon.,IX-1 LEÇON COMPRENDRE PAS,negations
Nous avons choisi des looks originaux.,ORIGINAL LOOK CHOISIR,pronoms_on_nous
Je ne sais pas si je vais pouvoir venir à la fête ce soir.,IX-1 FÊTE VENIR POUVOIR SAVOIR PAS,phrases_complexes
